REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
securibench.micro.inter.Inter2	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getParameter(java.lang.String)	javax.servlet.ServletRequest	SOURCE
securibench.micro.inter.Inter2	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getWriter()	javax.servlet.ServletResponse	SOURCE
securibench.micro.inter.Inter2	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	id(java.lang.String,java.io.PrintWriter)	securibench.micro.inter.Inter2	SOURCE
securibench.micro.inter.Inter2	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	id(java.lang.String,java.io.PrintWriter)	securibench.micro.inter.Inter2	SOURCE
securibench.micro.inter.Inter2	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	println(java.lang.String)	java.io.PrintWriter	SOURCE
securibench.micro.inter.Inter2	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	println(java.lang.String)	java.io.PrintWriter	SOURCE
securibench.micro.inter.Inter2	id(java.lang.String,java.io.PrintWriter)	println(java.lang.String)	java.io.PrintWriter	SOURCE
securibench.micro.basic.Basic40	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	MultipartRequest(javax.servlet.http.HttpServletRequest,java.lang.String)	com.oreilly.servlet.MultipartRequest	SOURCE
securibench.micro.basic.Basic40	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getenv(java.lang.String)	java.lang.System	SOURCE
securibench.micro.basic.Basic40	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getParameter(java.lang.String)	com.oreilly.servlet.MultipartRequest	SOURCE
securibench.micro.basic.Basic40	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getWriter()	javax.servlet.ServletResponse	SOURCE
securibench.micro.basic.Basic40	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	println(java.lang.String)	java.io.PrintWriter	SOURCE
securibench.micro.arrays.Arrays1	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getParameter(java.lang.String)	javax.servlet.ServletRequest	SOURCE
securibench.micro.arrays.Arrays1	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getWriter()	javax.servlet.ServletResponse	SOURCE
securibench.micro.arrays.Arrays1	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	println(java.lang.String)	java.io.PrintWriter	SOURCE
securibench.micro.reflection.Refl4$ReflectivelyCreated	null	println(java.lang.String)	java.io.PrintWriter	SOURCE
securibench.micro.reflection.Refl4	doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)	getParameter(java.lang.String)	javax.servlet.ServletRequest	SOURCE
